avg_q_to_ctx_similarity,max_q_to_ctx_similarity,avg_gt_to_ctx_similarity,max_gt_to_ctx_similarity,retrieval_diversity,ndcg@k,context_relevance,context_coverage,semantic_similarity,answer_question_relevance,answer_length,length_ratio,key_term_coverage,faithfulness_score,min_sentence_support,unsupported_sentences,is_relevant,should_answer,correct_abstention,incorrect_abstention,hallucination,question,category,generated_answer
0.6269127130508423,0.644853949546814,0.579080601533254,0.6422731280326843,0.3073950608571371,0.9925959609943273,1.0,0.6422731280326843,0.7103719711303711,0.747970700263977,131,0.34564643799472294,0.37209302325581395,0.11933653634041548,-0.1192389577627182,19,1,1,0,0,0,Who is at risk for Atrial Fibrillation? ?,Cardiovascular,"People who are at increased risk for atrial fibrillation (AFib) include:

1. People over age 55 years who do not have risk factors such as hypertension, heart failure, or other forms of heart disease.
2. Those with chronic kidney disease (CKD) stage 4 or higher.
3. Individuals with diabetes mellitus.
4. Those with a history of atrial fibrillation or atrial flutter episodes.
5. Patients with certain congenital heart defects like patent ductus arteriosus, a type of aortic stenosis.
6. Patients with atrial septal defect (ASD), a hole between the two halves of the heart.
7. Those who have been treated with warfarin or other anticoagulants.
8. Patients who smoke regularly.
9. Individuals taking medications like aspirin, nonsteroidal anti-inflammatory drugs (NSAIDs), or certain diuretics.
10. Patients with a family history of atrial"
0.6165422002474467,0.6349933743476868,0.6898578802744547,0.8501598834991455,0.4349521199862162,0.9046963171287743,1.0,0.8501598834991455,0.7135639190673828,0.7224509119987488,120,1.411764705882353,0.4782608695652174,0.54384845495224,0.1697588562965393,1,1,1,0,0,0,What to do for Gallstones ?,Gastrointestinal,"For individuals experiencing signs or symptoms of gallstones, it is important to seek immediate care from a doctor. Signs and symptoms of gallstone complications should also prompt urgent attention, including:

- Abdominal pain severe enough to cause discomfort, making it difficult to sit or find a comfortable position
- Jaundice, characterized by yellowing of the skin and whites of the eyes
- High fever accompanied by chills
- Severe abdominal pain or discomfort

Additionally, managing your weight healthily through gradual weight loss, consuming more high-fiber foods, and maintaining a healthy weight can help lower the risk of developing gallstones. It's beneficial to consult with a healthcare provider to discuss personalized strategies for prevention and management based on individual health needs."
0.38253071904182434,0.42389094829559326,0.2856306831041972,0.3357321619987488,0.6871847212314606,1.0,0.0,0.3357321619987488,0.5413376092910767,0.7088721394538879,145,0.12992831541218638,0.2,0.3454974641402562,0.2823445796966553,5,0,1,0,0,1,How to diagnose Anxiety Disorders ?,Unrelated,"Anxiety disorders can be diagnosed through a combination of clinical assessment and laboratory tests. Clinicians use several diagnostic criteria developed by the Diagnostic and Statistical Manual of Mental Disorders (DSM-5) to evaluate symptoms of anxiety disorders. Common DSM-5 criteria for diagnosing anxiety disorders include:

1. Presence of at least three of the following symptoms:
   - Persistent worry about various aspects of life
   - Excessive or uncontrollable fear of an impending threat
   - Irritability or restlessness
   - Physical symptoms associated with anxiety such as sweating, trembling, or rapid heartbeat
   - Difficulty concentrating or making decisions
   - Fatigue or decreased energy level
   - Feelings of guilt, worthlessness, or hopelessness
   - Thoughts of death, suicide, or self-harm

2. Evidence of significant distress or impairment in social, occupational, or other important areas of functioning due to anxiety symptoms

3. Consistent presence of anxiety symptoms for at least six months"
0.5364895065625509,0.5881834626197815,0.597918709119161,0.7079793214797974,0.3619369864463806,0.9934225554549952,1.0,0.7079793214797974,0.8242800235748291,0.8004143834114075,156,0.22381635581061693,0.44680851063829785,0.21913205590099097,-0.03642592206597328,13,1,1,0,0,0,What are the treatments for Colorectal Cancer ?,Gastrointestinal,"Treatments for colorectal cancer depend on the stage of the disease and the specific type of cancer (adenocarcinoma vs. other types). Here are some common treatment options:

1. Surgery: Depending on the extent of cancer and the patient’s overall health, surgery may involve removal of the entire colon, or a portion of the colon. This is known as a ""resection"" procedure.

2. Radiation Therapy: This involves using low-energy X-rays or other forms of radiation to kill cancer cells. Radiation therapy can be given during surgery or after surgery.

3. Chemotherapy: This is a type of drug treatment that kills rapidly dividing cells, like cancer cells. Chemotherapy can be given as part of a surgical plan, alone or in combination with radiation therapy.

4. Targeted Therapy: Drugs designed specifically to attack cancer cells without harming normal cells. This approach targets specific proteins found on the surface of cancer cells.

5. Immunotherapy: Boosting the immune system to recognize"
0.641006330649058,0.7326955795288086,0.6413728396097819,0.7305874824523926,0.36304803689320886,0.9859379242724193,1.0,0.7305874824523926,0.7744102478027344,0.7270581722259521,70,0.7608695652173914,0.3076923076923077,0.585280105471611,0.42298373579978943,1,1,1,0,0,0,What is (are) Hemorrhoids ?,Gastrointestinal,"Hemorrhoids are swollen veins in the anus and lower rectum that can occur as a result of increased pressure in the lower rectum due to various factors such as straining during bowel movements, sitting for prolonged periods, having diarrhea or constipation, obesity, pregnancy, anal intercourse, eating a low-fiber diet, and regular lifting of heavy objects. They can also develop internally (in the rectal lining) if they become engorged with blood."
0.678198496500651,0.7148827314376831,0.5874537030855814,0.6431738138198853,0.28049621979395545,1.0,1.0,0.6431738138198853,0.8123948574066162,0.7423346042633057,157,0.9457831325301205,0.4411764705882353,0.30574673278765246,-0.09522593766450882,8,1,1,0,0,0,How to diagnose Heart Failure ?,Cardiovascular,"To diagnose heart failure, healthcare providers will conduct several diagnostic tests. The first step involves an initial evaluation to determine if the symptoms of heart failure are present. This process includes assessing your overall health, reviewing your medical history, performing a physical examination, and obtaining vital signs such as blood pressure and oxygen saturation levels. 

After confirming the presence of heart failure symptoms, additional tests may be ordered to assess the severity of the disease:

1. **Echocardiogram**: This non-invasive test uses sound waves to create images of the heart structure and function. It provides detailed information about the heart muscle's strength and how effectively it pumps blood.

2. **Blood Tests**: Commonly used tests include cardiac enzymes, creatinine, and albumin levels. These tests help determine whether heart failure has progressed or worsened over time.

3. **Cardiac Magnetic Resonance Imaging (MRI)**: An MRI can provide detailed images of the heart chambers and valves, which are crucial for diagnosing structural"
0.6779896219571432,0.6927506327629089,0.7433350880940756,0.7715442180633545,0.31116112073262536,1.0,1.0,0.7715442180633545,0.8144077062606812,0.7591928243637085,137,2.4035087719298245,0.5769230769230769,0.29695488288998606,0.07154490053653717,17,1,1,0,0,0,What are the symptoms of Diabetes ?,Endocrine/Metabolic,"The main symptoms of Type 1 Diabetes include:

1. Feeling more thirsty than usual
2. Urinating a lot
3. Bed-wetting in children who have never wet the bed during the night
4. Feeling very hungry 
5. Losing weight without trying
6. Feeling irritable or having other mood changes
7. Feeling tired and weak
8. Having blurry vision 

For Type 2 Diabetes, some common symptoms include:

1. More thirst
2. More urination
3. More hunger
4. Weight loss
5. Blurred vision
6. Slow-healing sores
7. Frequent infections
8. Numbness or tingling in the hands or feet
9. Areas of darkened skin, most often in the armpits and neck

Diabetic Nephropathy is characterized by several symptoms that develop over time but may not present initially. The following symptoms are indicative of this condition:

1. High blood pressure that gets"
0.6861017743746439,0.717242956161499,0.7275103330612183,0.7793682813644409,0.2934050957361857,0.9768029669044588,1.0,0.7793682813644409,0.7699727416038513,0.8407955169677734,157,0.23644578313253012,0.5510204081632653,0.20882507851895163,-0.1062307208776474,15,1,1,0,0,0,How to prevent Alzheimer's Disease ?,Neurological,"To prevent Alzheimer's disease:

1. Eat a healthy diet: Focus on consuming fruits, vegetables, whole grains, and healthy fats like those from olive oil, nuts, seeds, and fish. Limit saturated fats and trans fats.

2. Control high blood pressure, cholesterol, and diabetes: Regularly monitor and control these conditions through medication and lifestyle changes.

3. Protect against cardiovascular disease: Engage in regular physical activity and maintain a healthy body mass index (BMI).

4. Manage stress: Reduce the risk of cognitive decline by practicing relaxation techniques and maintaining a balanced lifestyle.

5. Avoid smoking: Quit smoking as early as possible to reduce the risk of dementia.

6. Stay mentally and socially active: Participate in activities that stimulate your brain, such as reading, puzzles, and learning new things.

7. Take care of your overall health: Regular check-ups for vision and hearing are essential; treatment for any hearing loss can prevent dementia.

8. Follow a Mediterranean diet: A diet rich in"
0.6081478993097941,0.622816264629364,0.6962215503056844,0.8313142657279968,0.4064144492149353,0.934031696424759,1.0,0.8313142657279968,0.7932974696159363,0.7424861788749695,92,0.5542168674698795,0.4411764705882353,0.5573460757732391,0.3505460023880005,2,1,1,0,0,0,What is (are) Rheumatoid Arthritis ?,Musculoskeletal,"Rheumatoid arthritis is a chronic autoimmune condition characterized by the destruction of joint cartilage and bone, leading to pain, swelling, and stiffness in the affected joints. It typically affects hands and feet but can affect any part of the body, including bones, joints, skin, eyes, lungs, heart, and blood vessels. The exact cause of rheumatoid arthritis is not fully understood, but it is believed to be due to a complex interplay between genetic and environmental factors. Research continues to uncover new insights into the underlying mechanisms and potential treatments for this disease."
0.5693099896113077,0.5740540027618408,0.4154347976048787,0.4779084622859955,0.30893760919570923,0.9282279564126841,0.0,0.4779084622859955,0.6713055968284607,0.7343548536300659,80,0.29411764705882354,0.14634146341463414,0.31212671995162966,0.15487629175186157,5,1,1,0,0,0,What to do for Kidney Dysplasia ?,Kidney/Renal,"Kidney dysplasia is a condition where there is abnormal growth of kidney tissue. It can cause problems like increased blood flow through the kidney, which can lead to kidney failure. The recommended treatment depends on the severity of the condition and its underlying cause. However, in general, treatments may include medication to decrease inflammation or block abnormal cell growth, and sometimes surgery to remove affected parts of the kidney. Always consult with a healthcare provider for proper diagnosis and management."
0.632499615351359,0.7053335905075073,0.6230793793996176,0.7305227518081665,0.39174244801203406,0.9923203009465811,1.0,0.7305227518081665,0.7677645087242126,0.78253173828125,154,2.298507462686567,0.3684210526315789,0.4705815999103444,-0.004541333764791489,7,1,1,0,0,0,What are the symptoms of Rheumatoid Arthritis ?,Musculoskeletal,"Symptoms of rheumatoid arthritis (RA) include:

Painful, warm, swollen joints.
Joint stiffness that most often is worse in the mornings and after periods of rest.
Tiredness, fever, and not wanting to eat.
Rheumatoid arthritis may affect just a few joints at first.
Most often, these are the small joints of the hands and the feet.
As the disease gets worse, symptoms may spread to more joints. These most often include the wrists, elbows, hips, knees, and ankles.
Many people who have RA also have symptoms that affect more than the joints. Areas that may be affected include:
Nerve tissue.
Rheumatoid arthritis symptoms may vary in how bad they are. They may come and go. Periods when the condition becomes more active, called flares, follow periods of less or no swelling and pain.
Over time, RA can cause joints to bend out of shape and shift out of place. The joints can be hard to"
0.7087949315706888,0.7899119853973389,0.6864820718765259,0.7327295541763306,0.3103596965471903,1.0,1.0,0.7327295541763306,0.7553470730781555,0.8264443874359131,65,0.15738498789346247,0.3958333333333333,0.35249710008502005,0.12228863686323166,9,1,1,0,0,0,What are the complications of Ulcerative Colitis ?,Gastrointestinal,"The complications of ulcerative colitis include:

1. Severe bleeding
2. Severe dehydration
3. Loss of red blood cells, known as anemia
4. Bone loss, called osteoporosis
5. Inflammation of the skin, joints, and eyes
6. An increased risk of colon cancer
7. Rapidly swelling colon, called toxic megacolon
8. Increased risk of blood clots in veins and arteries
9. Delayed growth and development in children."
0.6405549844106039,0.7229717373847961,0.6849419871966044,0.834907054901123,0.2834604581197103,1.0,1.0,0.834907054901123,0.8005841970443726,0.7729716300964355,76,0.95,0.2,0.5154407372077306,0.28438955545425415,4,1,1,0,0,0,How to prevent COPD ?,Respiratory,"The best way to prevent COPD is to never smoke. If you smoke and have COPD, stopping now can slow how fast the condition worsens. If you've smoked for a long time, quitting can be hard, especially if you've tried quitting once, twice or many times before. But keep trying to quit. It's critical to find a stop-smoking program that can help you quit for good. It's your best chance for lessening damage to your lungs."
0.65322212378184,0.6599781513214111,0.7315466205279032,0.7541013956069946,0.2453777392705282,0.9870435962987488,1.0,0.7541013956069946,0.7691652774810791,0.7644795179367065,77,0.5,0.3684210526315789,0.6959091126918793,0.6551089286804199,0,1,1,0,0,0,Who is at risk for Kidney Disease? ?,Kidney/Renal,"People who smoke, are obese, have high blood pressure, have certain inherited conditions, or have a family history of kidney cancer are at risk for kidney disease. Additionally, individuals with heart (cardiovascular) disease, being black, native american or asian american, abnormal kidney structure, frequent use of medications that can damage the kidneys, and having any form of nephrotic syndrome (a type of kidney disease characterized by proteinuria and low serum albumin levels) are also at higher risk."
0.6081478993097941,0.622816264629364,0.6939937571684519,0.8261144161224365,0.4064144492149353,0.9466966252632321,0.6666666666666666,0.8261144161224365,0.8309453129768372,0.762436032295227,76,0.20159151193633953,0.3673469387755102,0.595873216787974,0.2712278962135315,1,1,1,0,0,0,What is (are) Rheumatoid Arthritis ?,Musculoskeletal,"Rheumatoid arthritis is a chronic autoimmune condition that causes inflammation and swelling in the joints, as well as damage to other parts of the body, including the skin, eyes, lungs, heart, and blood vessels. It occurs when the immune system mistakenly attacks healthy joint tissue by mistake, leading to an autoimmune condition known as rheumatoid arthritis. The exact cause is not fully understood, but experts believe it involves a mixture of genetic predispositions and environmental factors."
0.3979293406009674,0.45445773005485535,0.23291103541851044,0.2632816433906555,0.5924612979094188,0.93460743361788,0.0,0.2632816433906555,0.4897136688232422,0.7054139375686646,151,1.819277108433735,0.125,0.14359249303547236,-0.06661687791347504,13,1,1,0,0,0,What are the treatments for Balance Problems ?,Neurological,"The treatment options for balance problems depend on the underlying cause. Here are some common approaches:

1. **Physical Therapy**: Physical therapists provide exercises and stretches designed to improve muscle strength and flexibility. They often incorporate elements of aquatic therapy, which can enhance proprioception (the sense of where our bodies are in space) and gait control.

2. **Balance Training**: Techniques like Tai Chi, Yoga, and Pilates focus on improving posture, coordination, and stability. These classes often involve standing still and then gradually adding movement, building the ability to maintain balance under different conditions.

3. **Medication**: Certain medications, including anticonvulsants and anti-seizure drugs, can be prescribed to manage balance disorders associated with neurological conditions such as epilepsy.

4. **Orthotic Devices**: Specialized shoes and braces can help maintain proper alignment and support, reducing the risk of falls.

5. **Surgery**: In severe cases, surgery may be necessary to address structural abnormalities or nerve damage affecting"
0.6201469302177429,0.6910789012908936,0.5920044978459676,0.6286180019378662,0.3443342844645182,0.97197511774624,1.0,0.6286180019378662,0.7102767825126648,0.8271387815475464,111,0.7070063694267515,0.3548387096774194,0.4950033351778984,0.3458428382873535,3,1,1,0,0,0,How to prevent High Blood Pressure ?,Cardiovascular,"To prevent high blood pressure, you should:

* Keep your blood pressure under control with medication as prescribed by your healthcare provider.
* Maintain a healthy weight by eating a balanced diet, exercising regularly, and avoiding excessive sodium intake.
* Reduce your total daily calorie consumption.
* Avoid unhealthy habits like smoking and excessive alcohol consumption.
* Exercise regularly to maintain a healthy body mass index (BMI).
* Eat a diet rich in fruits, vegetables, and lean proteins to reduce your risk of developing high blood pressure.
* Limit your salt intake to below 2,300 mg per day.
* Monitor your blood pressure regularly and report any concerns to your doctor."
0.5651877323786417,0.5719932317733765,0.5343770086765289,0.6223932504653931,0.38998965422312415,0.9466364218623574,0.3333333333333333,0.6223932504653931,0.5634920597076416,0.43969297409057617,50,0.6097560975609756,0.18181818181818182,0.49088659286499026,0.299373984336853,3,1,1,0,0,0,What is (are) Stroke ?,Neurological,Stroke is a medical emergency. It's crucial to get medical treatment right away. Getting emergency medical help quickly can reduce brain damage and other stroke complications. The good news is that fewer Americans die of stroke now than in the past. Effective treatments also can help prevent disability from stroke.
0.5628133217493693,0.6153205037117004,0.6379461685816447,0.6655136942863464,0.4743753572305044,1.0,1.0,0.6655136942863464,0.6015132069587708,0.6434887647628784,126,0.06338028169014084,0.32,0.2587745226143549,-0.029268605634570122,10,1,1,0,0,0,What are the treatments for Stroke ?,Cardiovascular,"The treatments for Stroke include:

1. Immediate medical treatment - getting emergency medical help quickly can reduce brain damage and other stroke complications. 

2. Blood thinners - Slower acting warfarin, Heparin, and newer blood-thinning medicines like dabigatran (Pradaxa), rivaroxaban (Xarelto), apixaban (Eliquis), and edoxaban (Savaysa) are used to prevent strokes in people who have a high risk. These medicines work faster than warfarin but usually don't require regular blood tests or monitoring by the patient. They are also associated with a lower risk of bleeding complications compared to warfarin.

3. Anti-platelet drugs - Platelets are cells in the blood that form clots. Anti-platelet medicines make these cells less sticky and less likely to clot. Aspirin is a common example of an anti-platelet drug.

4. Clopidogrel (Plav"
0.6738593180974325,0.7481504678726196,0.6341324845949808,0.7199906706809998,0.2826533714930216,0.9963044973641464,1.0,0.7199906706809998,0.7226495742797852,0.8227805495262146,119,0.8380281690140845,0.625,0.36946411295370624,0.14184033870697021,9,1,1,0,0,0,What are the symptoms of Stroke ?,Neurological,"The symptoms of stroke include:

- Trouble speaking and understanding what others are saying.
- Confusion, slurred speech or difficulty understanding speech.
- Numbness, weakness or paralysis in the face, arm, or leg.
- The person may try to raise both arms over the head but may only be able to raise one arm.
- One side of the mouth may droop when smiling.
- Problems seeing in one or both eyes.
- A sudden, severe headache.
- Vomiting, dizziness, and a change in consciousness.
- Trouble walking.
- Stumbling or losing balance or coordination.
- Seek immediate medical attention if you notice any of the above symptoms, especially if they appear to come and go or disappear completely."
0.6826589306195577,0.6887019276618958,0.6549400289853414,0.7033383250236511,0.31529267628987634,0.9514389335333882,1.0,0.7033383250236511,0.86641925573349,0.7218571901321411,113,0.6420454545454546,0.5135135135135135,0.532980814576149,0.26424187421798706,2,1,1,0,0,0,What is (are) Celiac Disease ?,Gastrointestinal,"Celiac disease is an autoimmune disorder that affects the small intestine. It occurs when the immune system mistakenly attacks healthy cells in the small intestine, leading to inflammation and damage. This damage prevents the intestines from absorbing certain nutrients, which can lead to malnutrition. Celiac disease can affect anyone, regardless of age or race, but it is more common in people with certain genetic mutations, such as those with Down syndrome, Williams syndrome, or Turner syndrome. People with celiac disease must avoid consuming any foods that contain gluten, a protein found in wheat, rye, and barley. Without treatment, celiac disease can lead to various complications, including malnutrition, growth delay, and other health issues."
0.6405911445617676,0.66131591796875,0.5181895891825358,0.5728120803833008,0.3904594381650289,1.0,0.6666666666666666,0.5728120803833008,0.6976142525672913,0.6290239691734314,46,0.41818181818181815,0.14634146341463414,0.6308679978052775,0.5931190252304077,0,1,1,0,0,0,Who is at risk for Lung Cancer? ?,Respiratory,"People who smoke are at the highest risk for lung cancer. The risk of developing lung cancer increases with the number of cigarettes smoked per day, the duration of smoking, and the frequency of smoking. Quitting smoking can significantly lower the risk of developing lung cancer."
0.5412622690200806,0.6147133111953735,0.4437730709711711,0.4607941508293152,0.2383442918459574,0.9975598390049005,0.0,0.4607941508293152,0.6451171636581421,0.7611223459243774,136,0.3269230769230769,0.36363636363636365,0.3175453618168831,0.009654238820075989,7,1,1,0,0,0,What are the treatments for Osteoarthritis ?,Musculoskeletal,"There are several treatment options available for managing osteoarthritis, which can vary depending on the severity and location of the joint involvement. Some of the common treatments include:

1. Non-Surgical Treatment:
   - Physical therapy: Regular physical therapy exercises and stretches can help improve joint strength, flexibility, and reduce pain.
   - Weight management: Maintaining a healthy body weight can help alleviate some of the strain on the joints.
   - Lifestyle changes: Adopting a balanced diet rich in fruits, vegetables, whole grains, lean proteins, and low-fat dairy products can also contribute to reducing inflammation and improving joint health.
   - Medications: Over-the-counter non-steroidal anti-inflammatory drugs (NSAIDs) like ibuprofen can help relieve pain and swelling.
   - Analgesics: Pain medication such as acetaminophen or non-opioid analgesics can offer temporary relief from acute pain episodes.

2. Surgery:
   - Arthroscopic surgery: Small incisions"
0.5820139646530151,0.6242471933364868,0.40349745750427246,0.4519473910331726,0.3617222309112549,1.0,0.0,0.4519473910331726,0.6552574634552002,0.7446660995483398,101,1.01,0.25925925925925924,0.27255695313215256,0.1629408299922943,5,1,1,0,0,0,What are the treatments for Huntington's Disease ?,Neurological,"Treatments for Huntington's Disease aim to slow the progression of the disease and improve quality of life. Medications such as levodopa, which works by increasing dopamine levels in the brain, are used to relieve motor symptoms like stiffness, tremors, and difficulty walking. Other medications may be prescribed to control mental symptoms like hallucinations and confusion. Surgery, such as deep brain stimulation, may be considered to help manage severe movement problems. Additionally, cognitive training exercises and social support programs can help maintain independence and quality of life. Regular physical therapy and occupational therapy can improve mobility and reduce the risk of injury."
0.48903921246528625,0.4973261058330536,0.4482218623161316,0.5125083327293396,0.4927391211191813,0.9899427583331174,0.3333333333333333,0.5125083327293396,0.8319129943847656,0.7656549215316772,143,0.286,0.6,0.16733399902780852,-0.09409388899803162,20,1,1,0,0,0,What are the symptoms of Wilson Disease ?,Endocrine/Metabolic,"The symptoms of Wilson's disease are primarily related to liver damage caused by copper accumulation in the body. The main symptoms include:

1. Jaundice: The bilirubin levels in the blood increase, leading to yellowing of the skin and eyes.
2. Fatigue: People with Wilson's disease often experience extreme fatigue, particularly at night.
3. Nausea and vomiting: These are common symptoms due to the liver's reduced ability to process food properly.
4. Dark urine: Increased bilirubin in the bloodstream can cause dark brown urine.
5. Mental confusion and mood swings: Changes in behavior, including confusion and depression.
6. Skin changes: Skin pigmentation can change due to excess copper affecting melanocytes.
7. Anemia: Low iron levels resulting from impaired red blood cell production.
8. Abnormal hair color: Thinning or loss of hair.
9. Growth abnormalities: Short stature and stunted growth in children.
10. Neurological symptoms:"
0.5731602112452189,0.6032779216766357,0.5437890887260437,0.5785362720489502,0.2697684566179911,0.9954490908051008,0.6666666666666666,0.5785362720489502,0.7756206393241882,0.7943236827850342,106,0.3680555555555556,0.325,0.5268259719014168,0.4553355872631073,1,1,1,0,0,0,What are the treatments for Urinary Tract Infections in Children ?,Kidney/Renal,"The treatment for a urinary tract infection (UTI) in children depends on the age, severity, and location of the infection. For younger children, the treatment might include oral antibiotics such as amoxicillin or clindamycin, which are commonly used because of their safety profile and effectiveness against most strains of bacteria causing UTIs. It's important to note that the type and duration of antibiotic therapy will vary based on factors like the child's age, overall health, and the specific strain of bacteria causing the UTI. Additionally, parents should consult with pediatricians or infectious disease specialists about the best course of action for treating a UTI in children."
0.3636712928613027,0.40213990211486816,0.3789401948451996,0.40821507573127747,0.7241417715946834,0.9818487950988778,0.0,0.40821507573127747,0.6363009214401245,0.6985552906990051,135,1.0887096774193548,0.22727272727272727,0.0954385168850422,-0.13084250688552856,14,1,1,0,0,0,What to do for Cyclic Vomiting Syndrome ?,Gastrointestinal,"For Cyclic Vomitting Syndrome (CVS), it is important to manage the underlying condition causing the vomiting. Common causes of CVS include:

1. Addison's Disease: As mentioned in the context, patients with Addison's disease might experience cyclic vomiting syndrome due to hypothyroidism caused by the hormone replacement therapy.
2. Hyperthyroidism: Another common cause is hyperthyroidism, leading to excessive saliva production and subsequent vomiting.
3. Diaphragmatic Hernia: In this case, the stomach contents are forced into the abdominal cavity, causing nausea and vomiting.
4. Irritable Bowel Syndrome (IBS): Though less common, IBS can sometimes lead to cyclic vomiting, particularly during exacerbations.
5. Pneumonia: Chronic coughs can lead to gastroesophageal reflux (GER) and then cyclic vomiting.
6. Pancreatitis: This condition can cause vomiting due to inflammation of the pancreas.

Managing CVS involves treating the underlying cause. For example"
0.5651877323786417,0.5719932317733765,0.5157376031080881,0.5640944838523865,0.38998965422312415,0.9828420994918282,0.6666666666666666,0.5640944838523865,0.5466876029968262,0.6213529706001282,157,0.8092783505154639,0.425,0.5477314963936806,0.25780758261680603,3,1,1,0,0,0,What is (are) Stroke ?,Neurological,"Stroke is an acute medical condition characterized by an interruption or reduction of blood flow to the brain, resulting in tissue death or loss of function. There are two main types of strokes: ischemic and hemorrhagic.

Ischemic stroke is caused by a blood clot or a narrowing of a blood vessel, leading to insufficient blood flow to brain tissue. These events typically result in temporary symptoms such as numbness, confusion, or difficulty speaking, but they rarely lead to permanent neurological deficits.

Hemorrhagic stroke, also known as a subarachnoid hemorrhage, results from ruptured blood vessels in the brain, leading to bleeding into the space surrounding the brain tissue. This type of stroke can be life-threatening due to rapid changes in cerebral perfusion and can cause significant neurologic deficits, including coma, seizures, or personality changes.

Both types of strokes require prompt intervention to minimize brain damage and improve outcomes. Early recognition and appropriate management through thrombolysis (tissue plasminogen activ"
0.5661263863245646,0.592388391494751,0.323036124308904,0.3904816806316376,0.3667596777280172,0.9709945274490833,0.0,0.3904816806316376,0.4956372380256653,0.7290664911270142,104,0.32601880877742945,0.16666666666666666,0.317688596035753,0.08912548422813416,6,1,1,0,0,0,What are the treatments for Diabetes ?,Endocrine/Metabolic,"For both type 1 and type 2 diabetes:

- Managing blood glucose levels through insulin therapy and dietary management.
- Lifestyle modifications like physical activity, maintaining a healthy weight, and limiting alcohol consumption.
- Monitoring of blood glucose levels with continuous glucose monitoring devices.
- Regular check-ups with healthcare providers for adjustments in medication dosage and other health-related issues.
- Use of medications to manage symptoms and reduce the risk of complications. Commonly used drugs include oral hypoglycemic agents, sulfonylurea-based therapies, and insulin.

It is crucial to work closely with a healthcare professional to determine the best course of action for each individual case."
0.6177066961924235,0.7510311603546143,0.6409566501776377,0.820673942565918,0.314697782198588,1.0,0.6666666666666666,0.820673942565918,0.9297285079956055,0.820734977722168,146,1.1587301587301588,0.4166666666666667,0.2454934008014591,-0.02492314949631691,19,1,1,0,0,0,What are the symptoms of Colorectal Cancer ?,Gastrointestinal,"The symptoms of colorectal cancer vary depending on its stage and location within the colon. However, some common symptoms of colorectal cancer include:

1. Changes in bowel habits, including increased frequency or difficulty in defecating.
2. Blood in the stool, either during or after a bowel movement.
3. Persistent abdominal discomfort, such as cramping, bloating, or pain.
4. Feeling full quickly even after eating relatively little.
5. Loss of appetite or sudden weight loss without apparent reasons.
6. Unexplained fatigue or weakness.
7. Feeling unusually hungry despite normal appetite.
8. Frequent urination.
9. Unusual bleeding from the rectum or anus.
10. Nausea and vomiting.

It's important to note that not all individuals who experience these symptoms will definitely be diagnosed with colorectal cancer, and some may simply have irritable bowel syndrome (IBS) or another unrelated condition. Regular screening, along with early detection through colonoscopies, can significantly"
0.5873198310534159,0.6237255930900574,0.4382382829984029,0.4898489713668823,0.2697684566179911,0.9917896005382288,0.0,0.4898489713668823,0.6498528718948364,0.7168360352516174,155,3.7804878048780486,0.375,0.2572923334823413,-0.032811038196086884,9,1,1,0,0,0,What to do for Urinary Tract Infections in Children ?,Kidney/Renal,"For children with a urinary tract infection, healthcare providers typically recommend the following measures:

1. **Hydration**: Encourage children to drink plenty of fluids, including water, to help flush bacteria out of the bladder and urethra. Encouraging them to drink fluids regularly throughout the day can also help maintain hydration levels.

2. **Medication**: Depending on the severity and type of infection, children might require antibiotics to fight off the infection. Medications prescribed by healthcare providers should follow guidelines for appropriate dosing to minimize side effects and ensure adequate treatment.

3. **Change in diet**: Some children may experience increased frequency or urgency during a urinary tract infection, which could affect their appetite. Encourage them to eat foods rich in fiber such as bananas, applesauce, and sweet potatoes to avoid constipation.

4. **Preventive care**: To reduce the risk of future urinary tract infections, provide education about proper hygiene practices, particularly around personal care items like diapers, tampons, and"
0.5651877323786417,0.5719932317733765,0.41416143377621967,0.4519173800945282,0.38998965422312415,0.9941749536736828,0.0,0.4519173800945282,0.3802666664123535,0.6549136638641357,43,1.2647058823529411,0.13333333333333333,0.520149290561676,0.38998883962631226,2,1,1,0,0,0,What is (are) Stroke ?,Cardiovascular,"Stroke is a medical condition characterized by an interruption in blood flow to the brain due to a blocked or narrowed artery. There are two main types of strokes:

1. **Ischemic stroke**: In this type, the brain tissue得不到足够的氧气和营养物质，导致大脑细胞死亡。这种类型的中风通常只持续几分钟，并不会造成长期损伤。

2. **Hemorrhagic stroke**: 在这种类型中，由于脑血管破裂或出血，引起脑部压力增加并损害脑细胞。出血性中风是一种严重的医疗紧急情况，需要立即得到医疗援助，以减少脑组织损伤和其他并发症的风险。

急性缺血性卒中（简称TIAs）是短暂的，症状与短暂性脑梗塞相似，但持续时间较短，不构成永久性的伤害，但是它们可能是未来的中风警告信号之一，且在一年内发生的概率约为三分之一。"
0.6574335892995199,0.7174045443534851,0.5292323132356008,0.5552634000778198,0.2929050922393799,0.9840860366153443,0.6666666666666666,0.5552634000778198,0.3348481357097626,0.6319205164909363,40,0.08908685968819599,0.08,0.3915520046527187,0.01774679683148861,3,1,1,0,0,0,Who is at risk for Osteoporosis? ?,Musculoskeletal,"Sex assigned at birth. Women are much more likely to develop osteoporosis than are men. Age. The older you get, the greater your risk of osteoporosis. Race. You're at greatest risk of osteoporosis if you're white or of Asian descent."
