avg_q_to_ctx_similarity,max_q_to_ctx_similarity,avg_gt_to_ctx_similarity,max_gt_to_ctx_similarity,retrieval_diversity,avg_bm25_score,max_bm25_score,semantic_similarity,answer_question_relevance,rouge1_f,rouge2_f,rougeL_f,bert_score_precision,bert_score_recall,bert_score_f1,is_relevant,should_answer,correct_abstention,incorrect_abstention,hallucination,question,category,confidence_score,retrieval_confidence,answer_confidence
0.5948793689409891,0.6480134725570679,0.5259993076324463,0.6060155630111694,0.44119777282079065,0.3694750927048746,0.8093001048486911,0.6840178966522217,0.7472960352897644,0.4724409448818898,0.14775725593667544,0.21522309711286086,0.8479050397872925,0.8107631802558899,0.8289182186126709,True,True,False,False,False,How to prevent High Blood Pressure ?,Cardiovascular,0.6870461,0.5535779,0.8205142974853514
0.6399326920509338,0.6531405448913574,0.44424279530843097,0.5449244976043701,0.43680358926455176,0.20477437113635466,0.44220725639443975,0.507171630859375,0.7095154523849487,0.1942257217847769,0.036939313984168866,0.10498687664041995,0.8005339503288269,0.8356801271438599,0.8177295923233032,True,True,False,False,False,What is (are) Stroke ?,Neurological,0.7041503,0.58147556,0.8268251180648805
0.6353546778361002,0.6670023202896118,0.5315105319023132,0.5954917073249817,0.4660075902938843,0.31562491638603546,0.8206684288068069,0.6132903099060059,0.7102174758911133,0.27937236892460776,0.055151283033320564,0.09873708381171069,0.8242162466049194,0.7889764308929443,0.8062114715576172,True,True,False,False,False,What are the treatments for Stroke ?,Cardiovascular,0.7219797,0.5786678,0.8652915358543396
0.6796021262804667,0.7471582293510437,0.6179201602935791,0.7139257192611694,0.3064505855242411,0.5593931313528456,1.369479442379978,0.7002825736999512,0.656886637210846,0.28152492668621704,0.1411764705882353,0.18475073313782994,0.8231130838394165,0.8665532469749451,0.8442748188972473,True,True,False,False,False,What are the symptoms of Stroke ?,Neurological,0.7122276,0.611632,0.8128232598304748
0.48886855443318683,0.6073956489562988,0.4488791525363922,0.5365972518920898,0.5547240575154622,0.34172524828113154,0.7914539659671466,0.2931508719921112,0.3122016191482544,0.08178438661710037,0.0,0.05204460966542751,0.7800021767616272,0.7615143060684204,0.7706473469734192,True,False,False,True,False,What is (are) Celiac Disease ?,Gastrointestinal,0.49813446,0.49813446,0.0
0.6613005002339681,0.686722993850708,0.5087661147117615,0.6065338850021362,0.24407100677490234,0.4214198335294288,1.2011838117301412,0.4893488585948944,0.7380834817886353,0.21241830065359482,0.03278688524590164,0.1241830065359477,0.792093813419342,0.8131495714187622,0.8024836182594299,True,True,False,False,False,Who is at risk for Lung Cancer? ?,Respiratory,0.7296744,0.59643954,0.8629092693328857
0.5300528605779012,0.5649986267089844,0.3892401655515035,0.430817186832428,0.5221884250640869,0.2809223092146287,0.5941044996550053,0.4921392798423767,0.6278051733970642,0.33415233415233414,0.03940886699507389,0.15233415233415235,0.7794287204742432,0.7890633344650269,0.7842164039611816,True,True,False,False,False,What are the treatments for Osteoarthritis ?,Musculoskeletal,0.6535014,0.5158841,0.7911187648773192
0.43193034331003827,0.4398075342178345,0.28935736417770386,0.2926837205886841,0.4727071225643158,0.3469460244354801,0.545920513948387,0.20935100317001343,0.3006518483161926,0.08290155440414508,0.010471204188481676,0.05181347150259068,0.7797111868858337,0.7932062149047852,0.7864007353782654,True,False,False,True,False,What are the treatments for Huntington's Disease ?,Neurological,0.46814704,0.46814704,0.0
0.5558560887972513,0.5762364864349365,0.5439291894435883,0.6690280437469482,0.29034632444381714,0.7341837267626549,1.1685193763863713,0.8717519640922546,0.7607302665710449,0.3366906474820144,0.08946608946608947,0.16115107913669063,0.8344047665596008,0.7743042707443237,0.8032318353652954,True,True,False,False,False,What are the symptoms of Wilson Disease ?,Endocrine/Metabolic,0.66895604,0.52970773,0.8082043647766113
0.44768263896306354,0.4728237986564636,0.38764816522598267,0.5216476917266846,0.6814705828825633,0.4814378312111702,1.3073708393509307,0.1552366316318512,0.27558231353759766,0.05759162303664921,0.0,0.04712041884816755,0.7657794952392578,0.7659450769424438,0.7658622860908508,True,False,False,True,False,What are the treatments for Urinary Tract Infections in Children ?,Kidney/Renal,0.47558603,0.47558603,0.0
0.40766893823941547,0.4378613233566284,0.37513535221417743,0.4953320622444153,0.7382325480381648,0.5033342556007939,1.1296765694894058,0.17890870571136475,0.15658317506313324,0.06481481481481483,0.009345794392523364,0.046296296296296294,0.7667473554611206,0.7878450155258179,0.7771530151367188,True,False,False,True,False,What to do for Cyclic Vomiting Syndrome ?,Gastrointestinal,0.45794272,0.45794272,0.0
0.6399326920509338,0.6531405448913574,0.42575206359227497,0.4508863091468811,0.43680358926455176,0.20477437113635466,0.44220725639443975,0.49058258533477783,0.6658763289451599,0.27124773960216997,0.06170598911070781,0.15189873417721517,0.7999796867370605,0.8190237283706665,0.8093897104263306,True,True,False,False,False,What is (are) Stroke ?,Neurological,0.69449484,0.58147556,0.8075140595436097
0.5695301294326782,0.6106078624725342,0.38727083802223206,0.3969612717628479,0.37432434161504113,0.4167730394203047,1.1951146568542297,0.4546164572238922,0.6715224981307983,0.3154670750382848,0.030721966205837174,0.12863705972434916,0.8048223257064819,0.7904326915740967,0.7975625991821289,True,True,False,False,False,What are the treatments for Diabetes ?,Endocrine/Metabolic,0.6770037,0.5379028,0.8161045789718628
0.7353438138961792,0.7635056972503662,0.7574555476506551,0.7771737575531006,0.15156219402949012,0.18356602051536228,0.5347249623410157,0.8459433317184448,0.7332464456558228,0.3190883190883191,0.06876790830945557,0.14814814814814814,0.8086869120597839,0.8241793513298035,0.8163596391677856,True,True,False,False,False,What are the symptoms of Colorectal Cancer ?,Gastrointestinal,0.73804903,0.65446377,0.8216342449188232
0.39948461453119916,0.4480845034122467,0.26524017254511517,0.30421727895736694,0.8333269904057184,0.4465255566083925,1.2021831755284984,0.16609886288642883,0.20080861449241638,0.10606060606060606,0.0,0.060606060606060615,0.7592992186546326,0.823217511177063,0.7899675965309143,True,False,False,True,False,What to do for Urinary Tract Infections in Children ?,Kidney/Renal,0.45480403,0.45480403,0.0
0.6399326920509338,0.6531405448913574,0.49808422724405926,0.5784478187561035,0.43680358926455176,0.20477437113635466,0.44220725639443975,0.6065990924835205,0.6837972402572632,0.1419068736141907,0.053452115812917596,0.10199556541019955,0.7946586608886719,0.8717788457870483,0.8314342498779297,True,True,False,False,False,What is (are) Stroke ?,Cardiovascular,0.70402336,0.58147556,0.8265712261199951
0.714969257513682,0.715246856212616,0.505969782670339,0.5073196291923523,0.2664949893951416,0.35994384345077934,0.8455134882344608,0.5220799446105957,0.745108425617218,0.1610738255033557,0.006734006734006735,0.07046979865771812,0.8008571863174438,0.7690963745117188,0.7846555113792419,True,True,False,False,False,Who is at risk for Osteoporosis? ?,Musculoskeletal,0.74768037,0.63691777,0.8584429502487182
0.4905363818009694,0.498628169298172,0.4516993562380473,0.5458886027336121,0.21780920028686523,0.14991660420793404,0.47933558679205734,0.5410412549972534,0.5245283246040344,0.10196078431372549,0.011811023622047244,0.06274509803921569,0.7842294573783875,0.7770357131958008,0.7806159853935242,True,False,False,True,False,what research (or clinical trials) is being done for Kidney Disease ?,Kidney/Renal,0.49532855,0.49532855,0.0
0.45714468757311505,0.48795321583747864,0.4182156225045522,0.5292718410491943,0.604966292778651,0.39973712161196434,1.0400546147366216,0.25498485565185547,0.2194201648235321,0.08450704225352113,0.0,0.056338028169014086,0.767187774181366,0.8164389729499817,0.7910475730895996,False,False,True,False,False,What are the treatments for Leukemia ?,Unrelated,0.4800748,0.4800748,0.0
0.5948793689409891,0.6480134725570679,0.5349737803141276,0.6134268641471863,0.44119777282079065,0.3694750927048746,0.8093001048486911,0.7838611602783203,0.7270306348800659,0.3394406943105111,0.07342995169082125,0.133076181292189,0.8209343552589417,0.8041133880615234,0.8124368190765381,True,True,False,False,False,How to prevent High Blood Pressure ?,Cardiovascular,0.6743077,0.5535779,0.7950375437736511
0.47260891397794086,0.482577383518219,0.24765918652216592,0.3477248549461365,0.4449347654978434,0.0685909211085447,0.09392244609799573,0.4307018220424652,0.44781485199928284,0.058910162002945514,0.0029542097488921715,0.047128129602356406,0.789158821105957,0.775105357170105,0.7820689678192139,True,False,False,True,False,How to prevent Peripheral Arterial Disease (P.A.D.) ?,Cardiovascular,0.4867508,0.4867508,0.0
0.4974885980288188,0.5036106109619141,0.4235748549302419,0.5189914107322693,0.4039741655190786,0.0,0.0,0.25072336196899414,0.25163230299949646,0.05168986083499006,0.00796812749003984,0.029821073558648114,0.8040651082992554,0.727484941482544,0.7638604640960693,True,False,False,True,False,How to diagnose Ulcerative Colitis ?,Gastrointestinal,0.4987568,0.4987568,0.0
0.6368244687716166,0.6502673625946045,0.546149879693985,0.7262347340583801,0.2219488024711609,0.5763367870935464,0.9786578876438125,0.7055680751800537,0.7058000564575195,0.30339805825242716,0.07299270072992702,0.14563106796116507,0.8209775686264038,0.8110297918319702,0.8159734010696411,True,True,False,False,False,What are the treatments for Alzheimer's Disease ?,Neurological,0.6788622,0.57932854,0.7783959031105041
0.5300528605779012,0.5649986267089844,0.42386393745740253,0.4673123061656952,0.5221884250640869,0.2809223092146287,0.5941044996550053,0.543193519115448,0.6837944984436035,0.3076923076923077,0.02666666666666667,0.15915119363395225,0.8041354417800903,0.8151416182518005,0.8096011281013489,True,True,False,False,False,What are the treatments for Osteoarthritis ?,Musculoskeletal,0.66812277,0.5158841,0.8203613877296447
0.41134379307429,0.42345547676086426,0.3720041712125142,0.4196830987930298,0.4904826184113821,0.3140299419770296,0.5755781676236515,0.23940670490264893,0.34532785415649414,0.03613369467028004,0.007239819004524886,0.019873532068654023,0.7911245822906494,0.743116021156311,0.7663691639900208,True,False,False,True,False,What are the treatments for Hyperthyroidism ?,Endocrine/Metabolic,0.45931527,0.45931527,0.0
0.5221910079320272,0.5845536589622498,0.4916922450065613,0.5366626977920532,0.6335200667381287,0.7251495217201723,0.8286024205389697,0.75108802318573,0.7717210054397583,0.4418604651162791,0.102803738317757,0.14883720930232558,0.8337756991386414,0.8624658584594727,0.8478781580924988,True,True,False,False,False,What are the treatments for Sleep Apnea ?,Respiratory,0.65485203,0.5124474,0.7972567081451416
0.5143853227297465,0.5344995260238647,0.4283692439397176,0.4439891278743744,0.5009990235169728,0.7780759139895367,1.247086029851245,0.7725203037261963,0.7472906112670898,0.27499999999999997,0.025078369905956112,0.140625,0.7922515869140625,0.8018659353256226,0.7970297336578369,True,True,False,False,False,What are the symptoms of Cyclic Vomiting Syndrome ?,Gastrointestinal,0.6018672,0.50742203,0.6963123321533203
0.6449799140294393,0.6931737661361694,0.4425625701745351,0.5433324575424194,0.5202640394369762,0.26979757191712905,0.5340248191611214,0.5766216516494751,0.7006632685661316,0.21311475409836064,0.024657534246575342,0.12021857923497267,0.8125718832015991,0.7973955869674683,0.8049122095108032,True,True,False,False,False,What are the treatments for Osteoporosis ?,Musculoskeletal,0.7086797,0.58574194,0.8316174745559692
0.6082150936126709,0.6100221872329712,0.43315694729487103,0.46394526958465576,0.12220799922943115,-0.4142308734275206,-0.23985370791260552,0.6376949548721313,0.7505455017089844,0.15625,0.03773584905660377,0.08750000000000002,0.7966499924659729,0.8588554263114929,0.826583981513977,True,True,False,False,False,What are the treatments for Lung Cancer ?,Respiratory,0.6311649,0.5606765,0.7016533017158508
0.5813770691553751,0.6206192374229431,0.5140743752320608,0.5429463982582092,0.4099903305371603,0.26220572574192996,0.5162960112523799,0.6101306676864624,0.8293647766113281,0.3069544364508393,0.07710843373493975,0.15347721822541965,0.814429759979248,0.842076301574707,0.828022301197052,True,True,False,False,False,what research (or clinical trials) is being done for Stroke ?,Neurological,0.6679675,0.5448009,0.7911341428756714
0.43519359827041626,0.49547141790390015,0.3955162564913432,0.45829886198043823,0.4765795568625132,0.999315876075099,2.139021254392963,0.36740314960479736,0.26957929134368896,0.10958904109589042,0.009216589861751152,0.04566210045662101,0.786224901676178,0.7547706961631775,0.7701767683029175,True,False,False,True,False,What are the symptoms of Hypothyroidism ?,Endocrine/Metabolic,0.47035256,0.47035256,0.0
0.3793021539847056,0.3993702530860901,0.2650252878665924,0.33070117235183716,0.7135868916908901,0.3358510141113318,0.528109197502434,0.1480187028646469,0.33574002981185913,0.04838709677419355,0.0,0.016129032258064516,0.7662209272384644,0.7982165813446045,0.7818915247917175,True,False,False,True,False,How many people are affected by Hemorrhoids ?,Gastrointestinal,0.4462336,0.4462336,0.0
0.5509705146153768,0.5940080881118774,0.5519831577936808,0.5757013559341431,0.524942547082901,0.6974354921188767,1.8918732618592138,0.6011357307434082,0.7582306265830994,0.30903790087463556,0.04105571847507331,0.15160349854227406,0.787696123123169,0.8036068677902222,0.7955719232559204,True,True,False,False,False,"What are the treatments for Diabetes, Heart Disease, and Stroke ?",Cardiovascular,0.69562113,0.5274105,0.8638317346572877
0.6449799140294393,0.6931737661361694,0.5709530015786489,0.6365097761154175,0.5202640394369762,0.26979757191712905,0.5340248191611214,0.6725106835365295,0.710764467716217,0.37821482602118006,0.04552352048558422,0.151285930408472,0.8177537322044373,0.8306782245635986,0.8241652846336365,True,True,False,False,False,What are the treatments for Osteoporosis ?,Musculoskeletal,0.710521,0.58574194,0.8353000402450561
0.47783981760342914,0.49221375584602356,0.38731226325035095,0.40879175066947937,0.19403517246246338,0.0,0.0,0.27803099155426025,0.3703755736351013,0.08118081180811808,0.0,0.04428044280442804,0.7798855304718018,0.7317116260528564,0.7550309300422668,True,False,False,True,False,What is (are) Graves' Disease ?,Endocrine/Metabolic,0.48921025,0.48921025,0.0
0.5813770691553751,0.6206192374229431,0.36090087890625,0.4024274945259094,0.4099903305371603,0.26220572574192996,0.5162960112523799,0.47201111912727356,0.825701117515564,0.2713178294573643,0.05242718446601942,0.125968992248062,0.8172925710678101,0.8068099617958069,0.8120174407958984,True,True,False,False,False,what research (or clinical trials) is being done for Stroke ?,Neurological,0.6801187,0.5448009,0.8154364824295044
0.6399326920509338,0.6531405448913574,0.6007160345713297,0.7225513458251953,0.43680358926455176,0.20477437113635466,0.44220725639443975,0.7783423662185669,0.7022413611412048,0.4441860465116279,0.13286713286713284,0.1744186046511628,0.8336508274078369,0.7842211723327637,0.8081809282302856,True,True,False,False,False,What is (are) Stroke ?,Cardiovascular,0.69370663,0.58147556,0.8059377431869507
0.42678411801656085,0.44452741742134094,0.3433181444803874,0.5084916353225708,0.6937303493420284,0.402510583483279,1.0303301212581237,0.20242390036582947,0.21267959475517273,0.02202123476209202,0.003148366784730421,0.01415650806134487,0.7766156196594238,0.7197325825691223,0.7470929026603699,False,False,True,False,False,What are the treatments for Neuroblastoma ?,Unrelated,0.46595666,0.46595666,0.0
0.5176800886789957,0.5261480808258057,0.5097396969795227,0.5719752311706543,0.588890681664149,0.912153337856039,1.7045458026721312,0.7328581213951111,0.7503520846366882,0.33497536945812806,0.07730263157894736,0.1444991789819376,0.8225815296173096,0.8176741600036621,0.8201205134391785,True,True,False,False,False,What are the treatments for Kidney Disease ?,Kidney/Renal,0.6229236,0.5090391,0.736808180809021
0.6252626180648804,0.6416283845901489,0.44807042678197223,0.4910607933998108,0.41313906510670984,0.35236423442769854,0.8026173854544385,0.4441281259059906,0.6872196197509766,0.25517241379310346,0.04166666666666666,0.12413793103448277,0.8281880617141724,0.8407728672027588,0.8344330191612244,True,True,False,False,False,What is (are) High Blood Pressure ?,Cardiovascular,0.6857711,0.57173103,0.7998111009597777
0.714964747428894,0.757870614528656,0.6210507154464722,0.7066891193389893,0.29000071684519446,0.5900368098357306,0.8157547489076823,0.6727960109710693,0.7538845539093018,0.1717171717171717,0.020304568527918784,0.08585858585858586,0.7897611856460571,0.8395519256591797,0.8138957619667053,True,True,False,False,False,Who is at risk for Stroke? ?,Cardiovascular,0.7539529,0.6379234,0.869982397556305
0.44602181514104206,0.502534031867981,0.5219964385032654,0.6521198153495789,0.391320546468099,0.1572440327008043,0.41462881505287824,0.36306291818618774,0.2100263386964798,0.06593406593406594,0.0,0.054945054945054944,0.7867211103439331,0.7760298252105713,0.7813389301300049,True,False,False,True,False,What is (are) Hemochromatosis ?,Endocrine/Metabolic,0.47595605,0.47595605,0.0
0.44713828961054486,0.5427112579345703,0.3879500726858775,0.45508506894111633,0.6336682240168254,0.0,0.0,0.31710976362228394,0.1971195936203003,0.12345679012345678,0.016597510373443983,0.07407407407407406,0.7895318269729614,0.7893797159194946,0.789455771446228,False,False,True,False,False,What is (are) Problems with Smell ?,Unrelated,0.4769611,0.4769611,0.0
0.4408465325832367,0.46179601550102234,0.40827202796936035,0.48942831158638,0.5782064298788707,0.4277584402870205,0.8050390323655845,0.2463206648826599,0.15636897087097168,0.06956521739130435,0.017492711370262388,0.034782608695652174,0.7759195566177368,0.7185666561126709,0.746142566204071,False,False,True,False,False,What is (are) Endometrial Cancer ?,Unrelated,0.4721755,0.4721755,0.0
0.5017135242621104,0.5314725637435913,0.42715497811635333,0.476138710975647,0.33010743061701453,0.0,0.0,0.5575528740882874,0.7154909372329712,0.0625,0.021052631578947368,0.05208333333333333,0.7848729491233826,0.8137298226356506,0.7990409135818481,True,True,False,False,False,What is (are) Heart Failure ?,Cardiovascular,0.6519058,0.50110334,0.8027082920074463
0.6711379289627075,0.6829413175582886,0.5279382268587748,0.5526385307312012,0.10447617371877038,-0.09814135977860779,-0.0937883056949145,0.7102989554405212,0.7556630969047546,0.27346938775510204,0.01639344262295082,0.12244897959183673,0.8020467758178711,0.7970705628395081,0.7995509505271912,True,True,False,False,False,What is (are) Alzheimer's Disease ?,Neurological,0.6589911,0.60329914,0.7146830201148987
0.5262417594591776,0.5570300817489624,0.4996044139067332,0.5974241495132446,0.4969059626261393,0.4337365760327951,0.6780360635398528,0.7618443965911865,0.741096556186676,0.31239935587761675,0.0678513731825525,0.13848631239935588,0.8144466876983643,0.7318483591079712,0.770941436290741,True,True,False,False,False,Who is at risk for Metabolic Syndrome? ?,Endocrine/Metabolic,0.6561856,0.51375,0.7986213207244872
0.6549312273661295,0.7021656036376953,0.4508252739906311,0.4931405782699585,0.23701516787211097,-0.09552257508289373,-0.041638744226662576,0.5288081765174866,0.7081809043884277,0.2679738562091503,0.03934426229508197,0.13071895424836605,0.8170269727706909,0.8125344514846802,0.8147745728492737,True,True,False,False,False,What is (are) Rheumatoid Arthritis ?,Musculoskeletal,0.7165243,0.59286237,0.8401862502098083
0.712004284063975,0.7305984497070312,0.6060699224472046,0.7092489004135132,0.4066433310508728,0.3280585211768567,0.98417556353057,0.8098554015159607,0.7538430094718933,0.4925690021231422,0.12340425531914892,0.1634819532908705,0.8349101543426514,0.8425315618515015,0.8387035727500916,True,True,False,False,False,What is (are) Osteoporosis ?,Endocrine/Metabolic,0.70673954,0.6347148,0.778764271736145
0.42056946953137714,0.4882321059703827,0.36158983906110126,0.3862183392047882,0.3606964548428854,0.1612072974409438,0.4836218923228314,0.34580039978027344,0.32373759150505066,0.09454545454545454,0.0,0.05090909090909091,0.7874881029129028,0.7729233503341675,0.7801377773284912,True,False,False,True,False,What is (are) Lupus ?,Musculoskeletal,0.4641564,0.4641564,0.0
0.6814306179682413,0.6924146413803101,0.5926777919133505,0.5966740846633911,0.2614412109057108,0.23037691745149338,0.6380899560652802,0.6763425469398499,0.693142831325531,0.3609022556390977,0.05037783375314862,0.18546365914786966,0.8245391845703125,0.7764273881912231,0.7997604012489319,True,True,False,False,False,What causes Bronchitis ?,Respiratory,0.7305438,0.6109278,0.8501597762107849
0.3997389276822408,0.4211055040359497,0.4477015733718872,0.5478758811950684,0.6275072296460469,0.1469379966839567,0.44081399005187016,0.2965686619281769,0.21151751279830933,0.037696335078534024,0.006295907660020986,0.027225130890052355,0.7698452472686768,0.7271002531051636,0.7478624582290649,True,False,False,True,False,What is (are) Atrial Fibrillation ?,Cardiovascular,0.45471537,0.45471537,0.0
0.48767632246017456,0.4983164668083191,0.441788117090861,0.48729467391967773,0.3852517008781433,0.5926438322160149,1.2582881619454245,0.22516411542892456,0.2735111117362976,0.09411764705882354,0.0,0.054901960784313725,0.7853087782859802,0.7520123720169067,0.7683000564575195,True,False,False,True,False,What are the symptoms of Short Bowel Syndrome ?,Gastrointestinal,0.49397084,0.49397084,0.0
0.5300528605779012,0.5649986267089844,0.3999469379583995,0.44022300839424133,0.5221884250640869,0.2809223092146287,0.5941044996550053,0.5247423648834229,0.6585319638252258,0.2275449101796407,0.04216867469879518,0.10179640718562874,0.8051543831825256,0.8612962961196899,0.832279622554779,True,True,False,False,False,What are the treatments for Osteoarthritis ?,Musculoskeletal,0.6554987,0.5158841,0.7951132655143738
0.45793433984120685,0.47427618503570557,0.4904748499393463,0.5259960889816284,0.445545494556427,0.45015805384415947,1.1932498065854702,0.370358943939209,0.30552107095718384,0.07339449541284404,0.0,0.03669724770642202,0.7661301493644714,0.824608325958252,0.7942943572998047,True,False,False,True,False,What to do for Kidney Dysplasia ?,Kidney/Renal,0.47988546,0.47988546,0.0
0.5176800886789957,0.5261480808258057,0.3660777509212494,0.4474262297153473,0.588890681664149,0.912153337856039,1.7045458026721312,0.5653330683708191,0.735822319984436,0.3128491620111732,0.049272116461366186,0.1206703910614525,0.816157341003418,0.792343020439148,0.8040739297866821,True,True,False,False,False,What are the treatments for Kidney Disease ?,Kidney/Renal,0.6247965,0.5090391,0.7405539512634277
0.6244455973307291,0.6910275220870972,0.3110569516817729,0.3879886865615845,0.428580512603124,0.028614856205192562,0.03363195909654166,0.3506184220314026,0.7181828022003174,0.3091482649842271,0.04004214963119073,0.1366982124079916,0.8033469915390015,0.7977943420410156,0.8005610108375549,True,True,False,False,False,What is (are) Diabetes ?,Endocrine/Metabolic,0.71067107,0.57279146,0.8485506415367126
0.45836247007052106,0.4759748876094818,0.24989250302314758,0.3086837828159332,0.4031582077344259,0.23151335349466237,0.5659214287386919,0.2534552812576294,0.47530895471572876,0.09059233449477352,0.007017543859649123,0.0627177700348432,0.7786025404930115,0.7529945373535156,0.765584409236908,True,False,False,True,False,What is (are) Polycystic Kidney Disease ?,Kidney/Renal,0.4800936,0.4800936,0.0
0.5212383270263672,0.6630372405052185,0.5153552691141764,0.6873443126678467,0.6488817036151886,0.16097135874672733,0.482914076240182,0.6443825960159302,0.6891274452209473,0.2667617689015692,0.07714285714285714,0.1412268188302425,0.821794331073761,0.8307872414588928,0.8262662887573242,True,True,False,False,False,What causes Gout ?,Musculoskeletal,0.6840078,0.516703,0.8513126134872436
0.672695517539978,0.7014312744140625,0.5909588932991028,0.7332602739334106,0.2971830566724142,0.388146459618244,1.1441416925243748,0.7429071664810181,0.7077069282531738,0.3833333333333333,0.12552301255230125,0.19583333333333333,0.8361018300056458,0.8403500914573669,0.8382205963134766,True,True,False,False,False,What is (are) Colorectal Cancer ?,Gastrointestinal,0.7114508,0.60474914,0.8181524634361266
0.5556086897850037,0.563968300819397,0.3205276131629944,0.37791845202445984,0.28815867503484094,0.16113714664222273,0.369223318136808,0.6762367486953735,0.7741522192955017,0.3399638336347197,0.07985480943738657,0.15913200723327303,0.8261201977729797,0.8340588808059692,0.8300705552101135,True,True,False,False,False,How to diagnose Rheumatoid Arthritis ?,Musculoskeletal,0.6508728,0.5294636,0.772282075881958
0.6514493624369303,0.6553837656974792,0.5625098943710327,0.6446510553359985,0.23143996795018518,0.19482289235926423,0.5844686770777927,0.7497969269752502,0.6296648979187012,0.3920454545454546,0.07428571428571429,0.1818181818181818,0.826923131942749,0.8139214515686035,0.8203707933425903,True,True,False,False,False,What is (are) Cirrhosis ?,Gastrointestinal,0.65217686,0.58925045,0.715103268623352
0.7271360158920288,0.7961939573287964,0.6827624241511027,0.7079412937164307,0.29235794146855676,0.997309960708601,2.7433604155657396,0.7109501361846924,0.6858996152877808,0.3025568181818182,0.07539118065433854,0.13210227272727273,0.8057204484939575,0.8064696192741394,0.8060948252677917,True,True,False,False,False,What are the symptoms of Parkinson's Disease ?,Neurological,0.7389701,0.6497007,0.8282395124435424
0.500448058048884,0.5113210678100586,0.4856924017270406,0.5179903507232666,0.1552714308102926,-0.04754800405991102,-0.04345296064805266,0.7610856294631958,0.7745001912117004,0.3010204081632653,0.06153846153846154,0.11734693877551021,0.8149688839912415,0.7993208765983582,0.8070690631866455,True,True,False,False,False,What are the symptoms of Metabolic Syndrome ?,Endocrine/Metabolic,0.6018027,0.50027186,0.7033334970474243
0.7108537157376608,0.7357932925224304,0.700907826423645,0.7622942328453064,0.4235214193662008,0.35400104382083913,0.7339175010245377,0.8006781935691833,0.714463472366333,0.21276595744680848,0.06417112299465241,0.14361702127659576,0.8125412464141846,0.873362123966217,0.8418546319007874,True,True,False,False,False,What is (are) Parkinson's Disease ?,Neurological,0.72010493,0.63394827,0.8062616109848022
0.5462193687756857,0.6250923871994019,0.4868861436843872,0.6029143333435059,0.41593890388806665,0.14923512291831928,0.3957269829835733,0.6865894198417664,0.709544837474823,0.32888888888888884,0.05803571428571428,0.15555555555555559,0.8199246525764465,0.8286242485046387,0.8242515325546265,True,True,False,False,False,What causes Hemochromatosis ?,Endocrine/Metabolic,0.6752249,0.5277672,0.8226827025413512
0.4007995029290517,0.4296092391014099,0.4202656050523122,0.48042553663253784,0.6059019962946575,0.07618306914326307,0.12541565813631317,0.3891136944293976,0.345486581325531,0.15315315315315314,0.02727272727272727,0.08108108108108109,0.7883006930351257,0.7203305959701538,0.7527845501899719,True,False,False,True,False,How to prevent Cardiomyopathy ?,Cardiovascular,0.4550347,0.4550347,0.0
0.5234102110068003,0.6958739161491394,0.5408071279525757,0.5912880897521973,0.3343541224797567,0.40286925349381897,1.208607760481457,0.8480924367904663,0.7389815449714661,0.4281842818428184,0.08719346049046321,0.16802168021680217,0.8389179110527039,0.8484249114990234,0.8436446189880371,True,True,False,False,False,What is (are) Ankylosing Spondylitis ?,Musculoskeletal,0.63210857,0.5208971,0.743320107460022
0.3805941541989644,0.4085307717323303,0.2396872639656067,0.2726963460445404,0.5238241056601207,0.08760630213030603,0.10857972374412025,0.204072043299675,0.19921496510505676,0.09090909090909091,0.0,0.04895104895104895,0.783026397228241,0.778657853603363,0.7808360457420349,True,False,False,True,False,What is (are) Bursitis ?,Musculoskeletal,0.4468106,0.4468106,0.0
0.6772387425104777,0.6861789226531982,0.6076579093933105,0.6190141439437866,0.13147004445393884,0.15060504107271067,0.5827195466141308,0.5919675230979919,0.7009301781654358,0.38643533123028395,0.11058451816745656,0.19558359621451105,0.8229182958602905,0.7629353404045105,0.7917924523353577,True,True,False,False,False,Who is at risk for Colorectal Cancer? ?,Gastrointestinal,0.7132888,0.60775185,0.8188256740570068
0.5689098238945007,0.5746943950653076,0.5673016508420309,0.6695727109909058,0.44351534048716224,0.39107958588390773,0.7190716097611856,0.669233500957489,0.7141482830047607,0.3727034120734908,0.06332453825857519,0.15748031496062992,0.8237082958221436,0.8387492895126343,0.8311607837677002,True,True,False,False,False,What is (are) Dementia ?,Neurological,0.66850275,0.5370166,0.7999889135360717
0.5284907023111979,0.5631282329559326,0.43817827105522156,0.4633938670158386,0.156883160273234,-0.04612208257220187,-0.036478292976887976,0.6956416964530945,0.7763271331787109,0.19512195121951217,0.03940886699507389,0.12682926829268293,0.810048520565033,0.8487510681152344,0.8289482593536377,True,True,False,False,False,How many people are affected by Kidney Dysplasia ?,Kidney/Renal,0.63455623,0.5150623,0.7540502071380615
0.6711379289627075,0.6829413175582886,0.5484546025594076,0.5674092769622803,0.10447617371877038,-0.09814135977860779,-0.0937883056949145,0.7359992861747742,0.7133458852767944,0.2898550724637681,0.038834951456310676,0.14492753623188406,0.8255879878997803,0.8277969360351562,0.8266910314559937,True,True,False,False,False,What is (are) Alzheimer's Disease ?,Neurological,0.6281016,0.60329914,0.6529039859771728
